bssid,lat,lon
F4C714DD6744,19.43758094,-99.156717885
4C5499378D01,19.438463899444,-99.16830864
001FB38791E9,19.463471344815,-99.154628624815
A4B1E980A465,19.459696060952,-99.146445097619
001D68FA1DF9,19.449019610714,-99.164484265
8C0C9017ECC8,19.436352574444,-99.157236523333
4C8BEF3B5934,19.435458516667,-99.170172857222
ACE87B7B763C,19.448290118333,-99.164624223889
001A70AB43DF,19.443334859048,-99.165910664762
00254680F021,19.427006599333,-99.168096333333
F81A67708E3E,19.433094730417,-99.1587197125
0024178E34A1,19.463407410606,-99.154218802424
001DCF05834B,19.463008971667,-99.151207632083
0810748F9EB4,19.463637452963,-99.155403845926
001FB3815BA9,19.462920077667,-99.159745303333
00264464F9C9,19.455766981905,-99.150897472857
002417223A4F,19.438814580476,-99.156168871429
E01D3B5DB790,19.463104976667,-99.15225987125
9E3D1350650F,19.428403476,-99.164918577333
0C96BFA8344C,19.438424854722,-99.156329538611
0014A5903E08,19.463913720505,-99.126637184141
001D68FA25CF,19.434454580833,-99.158088192083
F4C714D063F4,19.44764315037,-99.16477281037
8C0C90440D28,19.430038065833,-99.161424440833
4C54992813B4,19.456565128,-99.149885671333
9C97262A2A6B,19.452705100667,-99.152125862
00272267641F,19.463231301852,-99.153185128889
0014A5902C33,19.46439036,-99.14410991
04DAD2AA575D,19.426464866,-99.168886770667
AC6706333738,19.427754713,-99.166307943333
982CBE8ACF92,19.429103574167,-99.1634781725
68BDABE67534,19.428169104,-99.165351199333
04DAD2AA575B,19.426464866,-99.168886770667
04DAD2AA575C,19.426408633889,-99.169016723889
68BDABE67531,19.428169104,-99.165351199333
001EC7860909,19.463420006667,-99.148331958889
04DAD2AA575A,19.426464866,-99.168886770667
A4B1E9E8899A,19.444480257407,-99.165489814815
04DAD2AA5759,19.426408633889,-99.169016723889
68BDABE6753B,19.428169104,-99.165351199333
90F652DC8A48,19.464266046111,-99.143467360556
9EF6FF66F66C,19.438295507083,-99.168433955833
00258494F780,19.428795142,-99.163984086
2218E7920AC2,19.425783914,-99.170382453333
A4B1E9BEB933,19.439036019259,-99.156085102963
543D373717C8,19.44294034,-99.154623485
C4017CA57D28,19.43215579,-99.159137111333
A4B1E9B3E74F,19.469684173333,-99.138398965
002644C8806C,19.449367676667,-99.152777950667
04DAD290066F,19.42665821,-99.16848433
308730E89F00,19.449367676667,-99.152777950667
04DAD290066C,19.42665821,-99.16848433
04DAD290066B,19.426618758889,-99.168595977778
04DAD290066D,19.426565343333,-99.168720060952
E01D3B4D4C60,19.4353033175,-99.17026721875
04DAD290066A,19.42665821,-99.16848433
4C8BEF3AADB4,19.44025379,-99.167437362222
04DAD2900669,19.426509997222,-99.168798346111
1C7EE5E43F30,19.461633597179,-99.160625168718
F83DFF630018,19.428349628889,-99.165045532778
647002CA5E64,19.43480672,-99.157931378333
10FEED68F280,19.435649891667,-99.170057625833
D0542D20F3B0,19.463058718485,-99.150249059697
589835EEDC9B,19.450148696111,-99.152625933889
002644CAE218,19.451767954167,-99.164247560833
F4C714D059FC,19.438120398095,-99.168517608571
003A9A552C40,19.441064221111,-99.155272793333
F83DFF638FDC,19.43739529625,-99.156801959167
B0E754BB58E2,19.445129225,-99.1653371825
C4017CA57D68,19.43215579,-99.159137111333
003A99A21BF0,19.455320355,-99.151331250556
F83DFFCB8298,19.445309564762,-99.165297678571
E83EFCC72CE0,19.443484146111,-99.165806686111
0014A590463A,19.447889924444,-99.164720545556
4C54998A7438,19.45653624,-99.163598973333
00022D3735DD,19.427534143958,-99.166915865208
E0300570CB3C,19.429103574167,-99.1634781725
A4B1E9B4099F,19.451007078889,-99.164246993333
589396E75748,19.429699022778,-99.162135897778
589396E7574C,19.429817923333,-99.161943988
A4B1E9E902BA,19.469694494881,-99.137845279821
001D7EA236DB,19.428403476,-99.164918577333
F07D68811FEA,19.461404565098,-99.160870782353
A4B1E96E50D7,19.426297282778,-99.169242476111
A4B1E9B40973,19.455310898667,-99.151193197333
F4C714D05C74,19.427655793333,-99.166461737143
002644CC3F3C,19.464307272083,-99.143642227917
04DAD29096DF,19.427458561333,-99.166884606
109ADD84F0D5,19.450349521852,-99.164266910741
001FB3811FA1,19.454658246667,-99.151716026667
04DAD29096DB,19.42747834,-99.166881188056
04DAD29096DD,19.4272192995,-99.1673746135
04DAD29096DC,19.427440982778,-99.166890785
2129905999,19.463317925556,-99.153674418889
001DD61B6890,19.463622987143,-99.147464527619
0022A4CF9731,19.433412306667,-99.158550832667
0810766028BF,19.449268062222,-99.164398945556
001F454BBC48,19.463080696389,-99.150787368611
04DAD29096D5,19.427135488182,-99.167600854848
04DAD29096D6,19.427295139167,-99.167438098333
04DAD29096D3,19.427228645926,-99.167490947407
0023516A0659,19.464305433333,-99.14446189
04DAD29096D4,19.427295139167,-99.167438098333
A47AA492735F,19.445309564762,-99.165297678571
04DAD29096D2,19.427295139167,-99.167438098333
A4B1E980A4EF,19.456487317222,-99.14999027
04DAD29096D9,19.427215397593,-99.167388337778
001EC14C5817,19.428169104,-99.165351199333
589835E3CFD3,19.463541872963,-99.154980699259
000B0E9D1E44,19.428065221333,-99.165568149333
16E543C2ED43,19.435859973333,-99.169939193333
001F9FE19E98,19.436352574444,-99.157236523333
00241788F511,19.454026202963,-99.164027677037
001C10989D6C,19.434023067778,-99.158285221389
022EAE84C17E,19.4350811825,-99.157815030417
A4B1E9A14DCC,19.464125134615,-99.145703106923
000B0EAC41C2,19.430752114,-99.16007377
D0542D2E16D8,19.436726063333,-99.157084177778
000B0EAC41C0,19.430752114,-99.16007377
E03005705EE8,19.433088643889,-99.158712205
F83DFFCC4B24,19.437525964762,-99.156740014762
00264420B5BB,19.4616679,-99.160547967273
E88D28616255,19.428349628889,-99.165045532778
E88D28616256,19.428571918667,-99.16451848
D0542D2B2A10,19.433187670667,-99.158651897333
A8B1D46CCAF8,19.431989155556,-99.159202595926
A8B1D46CCAF5,19.431626216,-99.159384494
A4B1E9A582EF,19.463767055714,-99.156016723095
F81A67305BB8,19.440204721667,-99.155557951667
00147CC36350,19.444572128333,-99.153969395833
589396E8AFD8,19.429817923333,-99.161943988
5C571AA29FD0,19.463979435556,-99.146222681481
001DD59DB270,19.44317688,-99.15455827
589835C5FE5B,19.431519858889,-99.159452871667
A4B1E9807EB5,19.440455748333,-99.1554621825
F4559CCCD5AC,19.438929440417,-99.156123355417
001F4549F7D8,19.431775402,-99.159321522667
4C8BEF257510,19.448828506667,-99.164493822222
002568BDE64A,19.435134993333,-99.17036919963
982CBE854E0A,19.450570035333,-99.152558713333
001F4549F7E8,19.432342898,-99.159056284
0022A44F67F1,19.46412019902,-99.142475160784
4C54999005D8,19.441233519167,-99.16699109625
509F27F9C95D,19.46299163619,-99.150583195714
9C2A704BF10B,19.464430894242,-99.141912792424
001D5A7756E1,19.428169104,-99.165351199333
001EE5F58C66,19.455490141429,-99.150837057619
001FB3473C01,19.429401331333,-99.162840507333
C0C5202AED98,19.42665821,-99.16848433
A4B1E996A2DE,19.44648373,-99.153257904444
5C4CA956C5FC,19.436601716,-99.157128859333
00180A21AB2B,19.443978785,-99.154238479167
F4559CCD11AC,19.438799094,-99.168126621333
001D5A9DA6F9,19.455309525833,-99.163843245833
6416F02E5D31,19.45608723,-99.150559045333
589835BF0B67,19.46436285303,-99.144736454242
687F74BFE1C4,19.431208578333,-99.159812505333
A4B1E98BF771,19.44120183303,-99.155220258788
F83DFFCE16F4,19.435859973333,-99.169939193333
A4B1E9A14744,19.44643538875,-99.165050239167
9C97262A2B1F,19.462422096111,-99.160066923333
4C8BEF1D18C8,19.426749604667,-99.168369894667
A4B1E9A5C253,19.4616679,-99.160547967273
D0667BA34E29,19.463819227778,-99.15628835037
AC6706197468,19.427713627407,-99.166388501111
A4B1E98BF7A3,19.463407410606,-99.154218802424
A4B1E9B7FC55,19.464340607083,-99.145057074583
0015D13950DC,19.427499563333,-99.1668126275
0025468052D1,19.427006599333,-99.168096333333
20C9D0A7E740,19.434706924167,-99.157981200833
A4B1E9747B2B,19.432779587619,-99.158869977619
20C9D0287AC8,19.425783914,-99.170382453333
20C9D0287AC7,19.425903210667,-99.170123029333
A4B1E9A0D016,19.437354048333,-99.156813328889
001D7E0E3868,19.434122874333,-99.158244784333
C4017C653D28,19.4273441225,-99.1671277245
0015D098CA22,19.457504203333,-99.148521071667
A4B1E9E83F28,19.446763552667,-99.16498117
003A9A551F80,19.44269663,-99.154679626111
00272276D3C5,19.443334859048,-99.165910664762
0024173D44EF,19.463819227778,-99.15628835037
A4B1E999E1F6,19.44025379,-99.167437362222
A47AA4679DDB,19.452705100667,-99.152125862
0224142F3573,19.427824813889,-99.166090670556
F4C71470CD5C,19.45617372,-99.150438633333
6886A7319FFF,19.427188407333,-99.167871392667
CCA4620791D0,19.463934181167,-99.146466696667
6886A7319FFC,19.427188407333,-99.167871392667
002129EB60CF,19.425783914,-99.170382453333
001AC13578C9,19.43857917,-99.168253525238
E01D3B4FB958,19.436352574444,-99.157236523333
8C0C90BCE43C,19.464340607083,-99.145057074583
D0542D428A20,19.435649891667,-99.170057625833
8C0C90BCE438,19.464269920952,-99.145185893333
5C571AF8BF40,19.441690285238,-99.16676078
F4C714D07C44,19.440881275417,-99.16714958125
001EE5F59483,19.453644793889,-99.151948054444
00264440C133,19.452080251667,-99.164235729167
0022A4BC3CB9,19.461546903056,-99.160671420833
